work_order_id,trade,day,var_name,solver_value,solver_status
1448781,NC-LUBRICATOR,wednesday,x_1448781_NC-LUBRICATOR_wednesday,1,OPTIMAL
1448783,NC-LUBRICATOR,friday,x_1448783_NC-LUBRICATOR_friday,0,OPTIMAL
1448783,NC-LUBRICATOR,monday,x_1448783_NC-LUBRICATOR_monday,0,OPTIMAL
1448783,NC-LUBRICATOR,thursday,x_1448783_NC-LUBRICATOR_thursday,0,OPTIMAL
1448783,NC-LUBRICATOR,tuesday,x_1448783_NC-LUBRICATOR_tuesday,0,OPTIMAL
1448783,NC-LUBRICATOR,wednesday,x_1448783_NC-LUBRICATOR_wednesday,0,OPTIMAL
1448794,NC-E/I,friday,x_1448794_NC-E/I_friday,0,OPTIMAL
1448794,NC-E/I,monday,x_1448794_NC-E/I_monday,0,OPTIMAL
1448794,NC-E/I,saturday,x_1448794_NC-E/I_saturday,0,OPTIMAL
1448794,NC-E/I,sunday,x_1448794_NC-E/I_sunday,0,OPTIMAL
1448794,NC-E/I,thursday,x_1448794_NC-E/I_thursday,0,OPTIMAL
1448794,NC-E/I,tuesday,x_1448794_NC-E/I_tuesday,0,OPTIMAL
1448794,NC-E/I,wednesday,x_1448794_NC-E/I_wednesday,0,OPTIMAL
1448804,NC-LUBRICATOR,friday,x_1448804_NC-LUBRICATOR_friday,1,OPTIMAL
1448804,NC-LUBRICATOR,monday,x_1448804_NC-LUBRICATOR_monday,0,OPTIMAL
1448804,NC-LUBRICATOR,thursday,x_1448804_NC-LUBRICATOR_thursday,0,OPTIMAL
1448804,NC-LUBRICATOR,tuesday,x_1448804_NC-LUBRICATOR_tuesday,0,OPTIMAL
1448804,NC-LUBRICATOR,wednesday,x_1448804_NC-LUBRICATOR_wednesday,0,OPTIMAL
1448807,NC-LUBRICATOR,friday,x_1448807_NC-LUBRICATOR_friday,0,OPTIMAL
1448807,NC-LUBRICATOR,monday,x_1448807_NC-LUBRICATOR_monday,0,OPTIMAL
1448807,NC-LUBRICATOR,thursday,x_1448807_NC-LUBRICATOR_thursday,0,OPTIMAL
1448807,NC-LUBRICATOR,tuesday,x_1448807_NC-LUBRICATOR_tuesday,0,OPTIMAL
1448807,NC-LUBRICATOR,wednesday,x_1448807_NC-LUBRICATOR_wednesday,1,OPTIMAL
1448835,NC-LUBRICATOR,friday,x_1448835_NC-LUBRICATOR_friday,1,OPTIMAL
1448835,NC-LUBRICATOR,monday,x_1448835_NC-LUBRICATOR_monday,0,OPTIMAL
1448835,NC-LUBRICATOR,thursday,x_1448835_NC-LUBRICATOR_thursday,0,OPTIMAL
1448835,NC-LUBRICATOR,tuesday,x_1448835_NC-LUBRICATOR_tuesday,0,OPTIMAL
1448835,NC-LUBRICATOR,wednesday,x_1448835_NC-LUBRICATOR_wednesday,0,OPTIMAL
1448840,NC-LUBRICATOR,friday,x_1448840_NC-LUBRICATOR_friday,0,OPTIMAL
1448840,NC-LUBRICATOR,monday,x_1448840_NC-LUBRICATOR_monday,0,OPTIMAL
1448840,NC-LUBRICATOR,thursday,x_1448840_NC-LUBRICATOR_thursday,0,OPTIMAL
1448840,NC-LUBRICATOR,tuesday,x_1448840_NC-LUBRICATOR_tuesday,1,OPTIMAL
1448840,NC-LUBRICATOR,wednesday,x_1448840_NC-LUBRICATOR_wednesday,0,OPTIMAL
1448845,NC-E/I,friday,x_1448845_NC-E/I_friday,0,OPTIMAL
1448845,NC-E/I,monday,x_1448845_NC-E/I_monday,0,OPTIMAL
1448845,NC-E/I,saturday,x_1448845_NC-E/I_saturday,0,OPTIMAL
1448845,NC-E/I,sunday,x_1448845_NC-E/I_sunday,0,OPTIMAL
1448845,NC-E/I,thursday,x_1448845_NC-E/I_thursday,0,OPTIMAL
1448845,NC-E/I,tuesday,x_1448845_NC-E/I_tuesday,0,OPTIMAL
1448845,NC-E/I,wednesday,x_1448845_NC-E/I_wednesday,1,OPTIMAL
1448846,NC-MECHANIC EXE,friday,x_1448846_NC-MECHANIC EXE_friday,0,OPTIMAL
1448846,NC-MECHANIC EXE,monday,x_1448846_NC-MECHANIC EXE_monday,0,OPTIMAL
1448846,NC-MECHANIC EXE,thursday,x_1448846_NC-MECHANIC EXE_thursday,0,OPTIMAL
1448846,NC-MECHANIC EXE,tuesday,x_1448846_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1448846,NC-MECHANIC EXE,wednesday,x_1448846_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1448861,NC-LUBRICATOR,friday,x_1448861_NC-LUBRICATOR_friday,0,OPTIMAL
1448861,NC-LUBRICATOR,monday,x_1448861_NC-LUBRICATOR_monday,0,OPTIMAL
1448861,NC-LUBRICATOR,thursday,x_1448861_NC-LUBRICATOR_thursday,0,OPTIMAL
1448861,NC-LUBRICATOR,tuesday,x_1448861_NC-LUBRICATOR_tuesday,1,OPTIMAL
1448861,NC-LUBRICATOR,wednesday,x_1448861_NC-LUBRICATOR_wednesday,0,OPTIMAL
1448873,NC-LUBRICATOR,friday,x_1448873_NC-LUBRICATOR_friday,0,OPTIMAL
1448873,NC-LUBRICATOR,monday,x_1448873_NC-LUBRICATOR_monday,0,OPTIMAL
1448873,NC-LUBRICATOR,thursday,x_1448873_NC-LUBRICATOR_thursday,0,OPTIMAL
1448873,NC-LUBRICATOR,tuesday,x_1448873_NC-LUBRICATOR_tuesday,1,OPTIMAL
1448873,NC-LUBRICATOR,wednesday,x_1448873_NC-LUBRICATOR_wednesday,0,OPTIMAL
1448880,NC-E/I,friday,x_1448880_NC-E/I_friday,0,OPTIMAL
1448880,NC-E/I,monday,x_1448880_NC-E/I_monday,0,OPTIMAL
1448880,NC-E/I,saturday,x_1448880_NC-E/I_saturday,0,OPTIMAL
1448880,NC-E/I,sunday,x_1448880_NC-E/I_sunday,0,OPTIMAL
1448880,NC-E/I,thursday,x_1448880_NC-E/I_thursday,1,OPTIMAL
1448880,NC-E/I,tuesday,x_1448880_NC-E/I_tuesday,0,OPTIMAL
1448880,NC-E/I,wednesday,x_1448880_NC-E/I_wednesday,0,OPTIMAL
1448898,NC-MECHANIC EXE,friday,x_1448898_NC-MECHANIC EXE_friday,0,OPTIMAL
1448898,NC-MECHANIC EXE,monday,x_1448898_NC-MECHANIC EXE_monday,1,OPTIMAL
1448898,NC-MECHANIC EXE,thursday,x_1448898_NC-MECHANIC EXE_thursday,0,OPTIMAL
1448898,NC-MECHANIC EXE,tuesday,x_1448898_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1448898,NC-MECHANIC EXE,wednesday,x_1448898_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1448909,NC-MECHANIC EXE,friday,x_1448909_NC-MECHANIC EXE_friday,0,OPTIMAL
1448909,NC-MECHANIC EXE,monday,x_1448909_NC-MECHANIC EXE_monday,0,OPTIMAL
1448909,NC-MECHANIC EXE,thursday,x_1448909_NC-MECHANIC EXE_thursday,0,OPTIMAL
1448909,NC-MECHANIC EXE,tuesday,x_1448909_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1448909,NC-MECHANIC EXE,wednesday,x_1448909_NC-MECHANIC EXE_wednesday,1,OPTIMAL
1448913,NC-E/I,friday,x_1448913_NC-E/I_friday,0,OPTIMAL
1448913,NC-E/I,monday,x_1448913_NC-E/I_monday,0,OPTIMAL
1448913,NC-E/I,saturday,x_1448913_NC-E/I_saturday,0,OPTIMAL
1448913,NC-E/I,sunday,x_1448913_NC-E/I_sunday,0,OPTIMAL
1448913,NC-E/I,thursday,x_1448913_NC-E/I_thursday,1,OPTIMAL
1448913,NC-E/I,tuesday,x_1448913_NC-E/I_tuesday,0,OPTIMAL
1448913,NC-E/I,wednesday,x_1448913_NC-E/I_wednesday,0,OPTIMAL
1448915,NC-LUBRICATOR,friday,x_1448915_NC-LUBRICATOR_friday,1,OPTIMAL
1448915,NC-LUBRICATOR,monday,x_1448915_NC-LUBRICATOR_monday,0,OPTIMAL
1448915,NC-LUBRICATOR,thursday,x_1448915_NC-LUBRICATOR_thursday,0,OPTIMAL
1448915,NC-LUBRICATOR,tuesday,x_1448915_NC-LUBRICATOR_tuesday,0,OPTIMAL
1448915,NC-LUBRICATOR,wednesday,x_1448915_NC-LUBRICATOR_wednesday,0,OPTIMAL
1448916,NC-LUBRICATOR,friday,x_1448916_NC-LUBRICATOR_friday,0,OPTIMAL
1448916,NC-LUBRICATOR,monday,x_1448916_NC-LUBRICATOR_monday,0,OPTIMAL
1448916,NC-LUBRICATOR,thursday,x_1448916_NC-LUBRICATOR_thursday,0,OPTIMAL
1448916,NC-LUBRICATOR,tuesday,x_1448916_NC-LUBRICATOR_tuesday,0,OPTIMAL
1448916,NC-LUBRICATOR,wednesday,x_1448916_NC-LUBRICATOR_wednesday,0,OPTIMAL
1448917,NC-LUBRICATOR,friday,x_1448917_NC-LUBRICATOR_friday,0,OPTIMAL
1448917,NC-LUBRICATOR,monday,x_1448917_NC-LUBRICATOR_monday,0,OPTIMAL
1448917,NC-LUBRICATOR,thursday,x_1448917_NC-LUBRICATOR_thursday,0,OPTIMAL
1448917,NC-LUBRICATOR,tuesday,x_1448917_NC-LUBRICATOR_tuesday,0,OPTIMAL
1448917,NC-LUBRICATOR,wednesday,x_1448917_NC-LUBRICATOR_wednesday,0,OPTIMAL
1448918,NC-LUBRICATOR,friday,x_1448918_NC-LUBRICATOR_friday,0,OPTIMAL
1448918,NC-LUBRICATOR,monday,x_1448918_NC-LUBRICATOR_monday,0,OPTIMAL
1448918,NC-LUBRICATOR,thursday,x_1448918_NC-LUBRICATOR_thursday,0,OPTIMAL
1448918,NC-LUBRICATOR,tuesday,x_1448918_NC-LUBRICATOR_tuesday,0,OPTIMAL
1448918,NC-LUBRICATOR,wednesday,x_1448918_NC-LUBRICATOR_wednesday,0,OPTIMAL
1448919,NC-LUBRICATOR,friday,x_1448919_NC-LUBRICATOR_friday,0,OPTIMAL
1448919,NC-LUBRICATOR,monday,x_1448919_NC-LUBRICATOR_monday,0,OPTIMAL
1448919,NC-LUBRICATOR,thursday,x_1448919_NC-LUBRICATOR_thursday,0,OPTIMAL
1448919,NC-LUBRICATOR,tuesday,x_1448919_NC-LUBRICATOR_tuesday,0,OPTIMAL
1448919,NC-LUBRICATOR,wednesday,x_1448919_NC-LUBRICATOR_wednesday,0,OPTIMAL
1448920,NC-LUBRICATOR,friday,x_1448920_NC-LUBRICATOR_friday,0,OPTIMAL
1448920,NC-LUBRICATOR,monday,x_1448920_NC-LUBRICATOR_monday,0,OPTIMAL
1448920,NC-LUBRICATOR,thursday,x_1448920_NC-LUBRICATOR_thursday,0,OPTIMAL
1448920,NC-LUBRICATOR,tuesday,x_1448920_NC-LUBRICATOR_tuesday,0,OPTIMAL
1448920,NC-LUBRICATOR,wednesday,x_1448920_NC-LUBRICATOR_wednesday,0,OPTIMAL
1448922,NC-E/I,friday,x_1448922_NC-E/I_friday,0,OPTIMAL
1448922,NC-E/I,monday,x_1448922_NC-E/I_monday,0,OPTIMAL
1448922,NC-E/I,saturday,x_1448922_NC-E/I_saturday,0,OPTIMAL
1448922,NC-E/I,sunday,x_1448922_NC-E/I_sunday,0,OPTIMAL
1448922,NC-E/I,thursday,x_1448922_NC-E/I_thursday,0,OPTIMAL
1448922,NC-E/I,tuesday,x_1448922_NC-E/I_tuesday,0,OPTIMAL
1448922,NC-E/I,wednesday,x_1448922_NC-E/I_wednesday,0,OPTIMAL
1448923,NC-E/I,friday,x_1448923_NC-E/I_friday,0,OPTIMAL
1448923,NC-E/I,monday,x_1448923_NC-E/I_monday,0,OPTIMAL
1448923,NC-E/I,saturday,x_1448923_NC-E/I_saturday,0,OPTIMAL
1448923,NC-E/I,sunday,x_1448923_NC-E/I_sunday,0,OPTIMAL
1448923,NC-E/I,thursday,x_1448923_NC-E/I_thursday,1,OPTIMAL
1448923,NC-E/I,tuesday,x_1448923_NC-E/I_tuesday,0,OPTIMAL
1448923,NC-E/I,wednesday,x_1448923_NC-E/I_wednesday,0,OPTIMAL
1448928,NC-E/I,friday,x_1448928_NC-E/I_friday,1,OPTIMAL
1448928,NC-E/I,monday,x_1448928_NC-E/I_monday,0,OPTIMAL
1448928,NC-E/I,saturday,x_1448928_NC-E/I_saturday,0,OPTIMAL
1448928,NC-E/I,sunday,x_1448928_NC-E/I_sunday,0,OPTIMAL
1448928,NC-E/I,thursday,x_1448928_NC-E/I_thursday,0,OPTIMAL
1448928,NC-E/I,tuesday,x_1448928_NC-E/I_tuesday,0,OPTIMAL
1448928,NC-E/I,wednesday,x_1448928_NC-E/I_wednesday,0,OPTIMAL
1448975,NC-LUBRICATOR,friday,x_1448975_NC-LUBRICATOR_friday,0,OPTIMAL
1448975,NC-LUBRICATOR,monday,x_1448975_NC-LUBRICATOR_monday,1,OPTIMAL
1448975,NC-LUBRICATOR,thursday,x_1448975_NC-LUBRICATOR_thursday,0,OPTIMAL
1448975,NC-LUBRICATOR,tuesday,x_1448975_NC-LUBRICATOR_tuesday,0,OPTIMAL
1448975,NC-LUBRICATOR,wednesday,x_1448975_NC-LUBRICATOR_wednesday,0,OPTIMAL
1449000,NC-MECHANIC EXE,friday,x_1449000_NC-MECHANIC EXE_friday,0,OPTIMAL
1449000,NC-MECHANIC EXE,monday,x_1449000_NC-MECHANIC EXE_monday,1,OPTIMAL
1449000,NC-MECHANIC EXE,thursday,x_1449000_NC-MECHANIC EXE_thursday,0,OPTIMAL
1449000,NC-MECHANIC EXE,tuesday,x_1449000_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1449000,NC-MECHANIC EXE,wednesday,x_1449000_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1449007,NC-MECHANIC EXE,friday,x_1449007_NC-MECHANIC EXE_friday,0,OPTIMAL
1449007,NC-MECHANIC EXE,monday,x_1449007_NC-MECHANIC EXE_monday,0,OPTIMAL
1449007,NC-MECHANIC EXE,thursday,x_1449007_NC-MECHANIC EXE_thursday,0,OPTIMAL
1449007,NC-MECHANIC EXE,tuesday,x_1449007_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1449007,NC-MECHANIC EXE,wednesday,x_1449007_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1449016,NC-E/I,friday,x_1449016_NC-E/I_friday,0,OPTIMAL
1449016,NC-E/I,monday,x_1449016_NC-E/I_monday,0,OPTIMAL
1449016,NC-E/I,saturday,x_1449016_NC-E/I_saturday,0,OPTIMAL
1449016,NC-E/I,sunday,x_1449016_NC-E/I_sunday,1,OPTIMAL
1449016,NC-E/I,thursday,x_1449016_NC-E/I_thursday,0,OPTIMAL
1449016,NC-E/I,tuesday,x_1449016_NC-E/I_tuesday,0,OPTIMAL
1449016,NC-E/I,wednesday,x_1449016_NC-E/I_wednesday,0,OPTIMAL
1449018,NC-MECHANIC EXE,friday,x_1449018_NC-MECHANIC EXE_friday,0,OPTIMAL
1449018,NC-MECHANIC EXE,monday,x_1449018_NC-MECHANIC EXE_monday,0,OPTIMAL
1449018,NC-MECHANIC EXE,thursday,x_1449018_NC-MECHANIC EXE_thursday,0,OPTIMAL
1449018,NC-MECHANIC EXE,tuesday,x_1449018_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1449018,NC-MECHANIC EXE,wednesday,x_1449018_NC-MECHANIC EXE_wednesday,1,OPTIMAL
1449019,NC-MECHANIC EXE,friday,x_1449019_NC-MECHANIC EXE_friday,0,OPTIMAL
1449019,NC-MECHANIC EXE,monday,x_1449019_NC-MECHANIC EXE_monday,0,OPTIMAL
1449019,NC-MECHANIC EXE,thursday,x_1449019_NC-MECHANIC EXE_thursday,0,OPTIMAL
1449019,NC-MECHANIC EXE,tuesday,x_1449019_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1449019,NC-MECHANIC EXE,wednesday,x_1449019_NC-MECHANIC EXE_wednesday,1,OPTIMAL
1449032,NC-E/I,friday,x_1449032_NC-E/I_friday,0,OPTIMAL
1449032,NC-E/I,monday,x_1449032_NC-E/I_monday,0,OPTIMAL
1449032,NC-E/I,saturday,x_1449032_NC-E/I_saturday,0,OPTIMAL
1449032,NC-E/I,sunday,x_1449032_NC-E/I_sunday,1,OPTIMAL
1449032,NC-E/I,thursday,x_1449032_NC-E/I_thursday,0,OPTIMAL
1449032,NC-E/I,tuesday,x_1449032_NC-E/I_tuesday,0,OPTIMAL
1449032,NC-E/I,wednesday,x_1449032_NC-E/I_wednesday,0,OPTIMAL
1449033,NC-E/I,friday,x_1449033_NC-E/I_friday,0,OPTIMAL
1449033,NC-E/I,monday,x_1449033_NC-E/I_monday,0,OPTIMAL
1449033,NC-E/I,saturday,x_1449033_NC-E/I_saturday,0,OPTIMAL
1449033,NC-E/I,sunday,x_1449033_NC-E/I_sunday,1,OPTIMAL
1449033,NC-E/I,thursday,x_1449033_NC-E/I_thursday,0,OPTIMAL
1449033,NC-E/I,tuesday,x_1449033_NC-E/I_tuesday,0,OPTIMAL
1449033,NC-E/I,wednesday,x_1449033_NC-E/I_wednesday,0,OPTIMAL
1449034,NC-E/I,friday,x_1449034_NC-E/I_friday,0,OPTIMAL
1449034,NC-E/I,monday,x_1449034_NC-E/I_monday,0,OPTIMAL
1449034,NC-E/I,saturday,x_1449034_NC-E/I_saturday,0,OPTIMAL
1449034,NC-E/I,sunday,x_1449034_NC-E/I_sunday,1,OPTIMAL
1449034,NC-E/I,thursday,x_1449034_NC-E/I_thursday,0,OPTIMAL
1449034,NC-E/I,tuesday,x_1449034_NC-E/I_tuesday,0,OPTIMAL
1449034,NC-E/I,wednesday,x_1449034_NC-E/I_wednesday,0,OPTIMAL
1449040,NC-E/I,friday,x_1449040_NC-E/I_friday,0,OPTIMAL
1449040,NC-E/I,monday,x_1449040_NC-E/I_monday,0,OPTIMAL
1449040,NC-E/I,saturday,x_1449040_NC-E/I_saturday,1,OPTIMAL
1449040,NC-E/I,sunday,x_1449040_NC-E/I_sunday,0,OPTIMAL
1449040,NC-E/I,thursday,x_1449040_NC-E/I_thursday,0,OPTIMAL
1449040,NC-E/I,tuesday,x_1449040_NC-E/I_tuesday,0,OPTIMAL
1449040,NC-E/I,wednesday,x_1449040_NC-E/I_wednesday,0,OPTIMAL
1449041,NC-E/I,friday,x_1449041_NC-E/I_friday,0,OPTIMAL
1449041,NC-E/I,monday,x_1449041_NC-E/I_monday,0,OPTIMAL
1449041,NC-E/I,saturday,x_1449041_NC-E/I_saturday,0,OPTIMAL
1449041,NC-E/I,sunday,x_1449041_NC-E/I_sunday,1,OPTIMAL
1449041,NC-E/I,thursday,x_1449041_NC-E/I_thursday,0,OPTIMAL
1449041,NC-E/I,tuesday,x_1449041_NC-E/I_tuesday,0,OPTIMAL
1449041,NC-E/I,wednesday,x_1449041_NC-E/I_wednesday,0,OPTIMAL
1449044,NC-E/I,friday,x_1449044_NC-E/I_friday,0,OPTIMAL
1449044,NC-E/I,monday,x_1449044_NC-E/I_monday,0,OPTIMAL
1449044,NC-E/I,saturday,x_1449044_NC-E/I_saturday,0,OPTIMAL
1449044,NC-E/I,sunday,x_1449044_NC-E/I_sunday,0,OPTIMAL
1449044,NC-E/I,thursday,x_1449044_NC-E/I_thursday,0,OPTIMAL
1449044,NC-E/I,tuesday,x_1449044_NC-E/I_tuesday,0,OPTIMAL
1449044,NC-E/I,wednesday,x_1449044_NC-E/I_wednesday,1,OPTIMAL
1449045,NC-E/I,friday,x_1449045_NC-E/I_friday,0,OPTIMAL
1449045,NC-E/I,monday,x_1449045_NC-E/I_monday,0,OPTIMAL
1449045,NC-E/I,saturday,x_1449045_NC-E/I_saturday,0,OPTIMAL
1449045,NC-E/I,sunday,x_1449045_NC-E/I_sunday,1,OPTIMAL
1449045,NC-E/I,thursday,x_1449045_NC-E/I_thursday,0,OPTIMAL
1449045,NC-E/I,tuesday,x_1449045_NC-E/I_tuesday,0,OPTIMAL
1449045,NC-E/I,wednesday,x_1449045_NC-E/I_wednesday,0,OPTIMAL
1449048,NC-E/I,friday,x_1449048_NC-E/I_friday,1,OPTIMAL
1449048,NC-E/I,monday,x_1449048_NC-E/I_monday,0,OPTIMAL
1449048,NC-E/I,saturday,x_1449048_NC-E/I_saturday,0,OPTIMAL
1449048,NC-E/I,sunday,x_1449048_NC-E/I_sunday,0,OPTIMAL
1449048,NC-E/I,thursday,x_1449048_NC-E/I_thursday,0,OPTIMAL
1449048,NC-E/I,tuesday,x_1449048_NC-E/I_tuesday,0,OPTIMAL
1449048,NC-E/I,wednesday,x_1449048_NC-E/I_wednesday,0,OPTIMAL
1449049,NC-E/I,friday,x_1449049_NC-E/I_friday,0,OPTIMAL
1449049,NC-E/I,monday,x_1449049_NC-E/I_monday,0,OPTIMAL
1449049,NC-E/I,saturday,x_1449049_NC-E/I_saturday,0,OPTIMAL
1449049,NC-E/I,sunday,x_1449049_NC-E/I_sunday,1,OPTIMAL
1449049,NC-E/I,thursday,x_1449049_NC-E/I_thursday,0,OPTIMAL
1449049,NC-E/I,tuesday,x_1449049_NC-E/I_tuesday,0,OPTIMAL
1449049,NC-E/I,wednesday,x_1449049_NC-E/I_wednesday,0,OPTIMAL
1449052,NC-E/I,friday,x_1449052_NC-E/I_friday,0,OPTIMAL
1449052,NC-E/I,monday,x_1449052_NC-E/I_monday,0,OPTIMAL
1449052,NC-E/I,saturday,x_1449052_NC-E/I_saturday,0,OPTIMAL
1449052,NC-E/I,sunday,x_1449052_NC-E/I_sunday,1,OPTIMAL
1449052,NC-E/I,thursday,x_1449052_NC-E/I_thursday,0,OPTIMAL
1449052,NC-E/I,tuesday,x_1449052_NC-E/I_tuesday,0,OPTIMAL
1449052,NC-E/I,wednesday,x_1449052_NC-E/I_wednesday,0,OPTIMAL
1449053,NC-E/I,friday,x_1449053_NC-E/I_friday,0,OPTIMAL
1449053,NC-E/I,monday,x_1449053_NC-E/I_monday,0,OPTIMAL
1449053,NC-E/I,saturday,x_1449053_NC-E/I_saturday,0,OPTIMAL
1449053,NC-E/I,sunday,x_1449053_NC-E/I_sunday,1,OPTIMAL
1449053,NC-E/I,thursday,x_1449053_NC-E/I_thursday,0,OPTIMAL
1449053,NC-E/I,tuesday,x_1449053_NC-E/I_tuesday,0,OPTIMAL
1449053,NC-E/I,wednesday,x_1449053_NC-E/I_wednesday,0,OPTIMAL
1449056,NC-E/I,friday,x_1449056_NC-E/I_friday,0,OPTIMAL
1449056,NC-E/I,monday,x_1449056_NC-E/I_monday,1,OPTIMAL
1449056,NC-E/I,saturday,x_1449056_NC-E/I_saturday,0,OPTIMAL
1449056,NC-E/I,sunday,x_1449056_NC-E/I_sunday,0,OPTIMAL
1449056,NC-E/I,thursday,x_1449056_NC-E/I_thursday,0,OPTIMAL
1449056,NC-E/I,tuesday,x_1449056_NC-E/I_tuesday,0,OPTIMAL
1449056,NC-E/I,wednesday,x_1449056_NC-E/I_wednesday,0,OPTIMAL
1449057,NC-E/I,friday,x_1449057_NC-E/I_friday,0,OPTIMAL
1449057,NC-E/I,monday,x_1449057_NC-E/I_monday,0,OPTIMAL
1449057,NC-E/I,saturday,x_1449057_NC-E/I_saturday,0,OPTIMAL
1449057,NC-E/I,sunday,x_1449057_NC-E/I_sunday,1,OPTIMAL
1449057,NC-E/I,thursday,x_1449057_NC-E/I_thursday,0,OPTIMAL
1449057,NC-E/I,tuesday,x_1449057_NC-E/I_tuesday,0,OPTIMAL
1449057,NC-E/I,wednesday,x_1449057_NC-E/I_wednesday,0,OPTIMAL
1449061,NC-E/I,friday,x_1449061_NC-E/I_friday,0,OPTIMAL
1449061,NC-E/I,monday,x_1449061_NC-E/I_monday,0,OPTIMAL
1449061,NC-E/I,saturday,x_1449061_NC-E/I_saturday,0,OPTIMAL
1449061,NC-E/I,sunday,x_1449061_NC-E/I_sunday,0,OPTIMAL
1449061,NC-E/I,thursday,x_1449061_NC-E/I_thursday,1,OPTIMAL
1449061,NC-E/I,tuesday,x_1449061_NC-E/I_tuesday,0,OPTIMAL
1449061,NC-E/I,wednesday,x_1449061_NC-E/I_wednesday,0,OPTIMAL
1449063,NC-E/I,friday,x_1449063_NC-E/I_friday,0,OPTIMAL
1449063,NC-E/I,monday,x_1449063_NC-E/I_monday,0,OPTIMAL
1449063,NC-E/I,saturday,x_1449063_NC-E/I_saturday,0,OPTIMAL
1449063,NC-E/I,sunday,x_1449063_NC-E/I_sunday,1,OPTIMAL
1449063,NC-E/I,thursday,x_1449063_NC-E/I_thursday,0,OPTIMAL
1449063,NC-E/I,tuesday,x_1449063_NC-E/I_tuesday,0,OPTIMAL
1449063,NC-E/I,wednesday,x_1449063_NC-E/I_wednesday,0,OPTIMAL
1449070,NC-E/I,friday,x_1449070_NC-E/I_friday,1,OPTIMAL
1449070,NC-E/I,monday,x_1449070_NC-E/I_monday,0,OPTIMAL
1449070,NC-E/I,saturday,x_1449070_NC-E/I_saturday,0,OPTIMAL
1449070,NC-E/I,sunday,x_1449070_NC-E/I_sunday,0,OPTIMAL
1449070,NC-E/I,thursday,x_1449070_NC-E/I_thursday,0,OPTIMAL
1449070,NC-E/I,tuesday,x_1449070_NC-E/I_tuesday,0,OPTIMAL
1449070,NC-E/I,wednesday,x_1449070_NC-E/I_wednesday,0,OPTIMAL
1449071,NC-E/I,friday,x_1449071_NC-E/I_friday,0,OPTIMAL
1449071,NC-E/I,monday,x_1449071_NC-E/I_monday,0,OPTIMAL
1449071,NC-E/I,saturday,x_1449071_NC-E/I_saturday,0,OPTIMAL
1449071,NC-E/I,sunday,x_1449071_NC-E/I_sunday,1,OPTIMAL
1449071,NC-E/I,thursday,x_1449071_NC-E/I_thursday,0,OPTIMAL
1449071,NC-E/I,tuesday,x_1449071_NC-E/I_tuesday,0,OPTIMAL
1449071,NC-E/I,wednesday,x_1449071_NC-E/I_wednesday,0,OPTIMAL
1449076,NC-E/I,friday,x_1449076_NC-E/I_friday,0,OPTIMAL
1449076,NC-E/I,monday,x_1449076_NC-E/I_monday,0,OPTIMAL
1449076,NC-E/I,saturday,x_1449076_NC-E/I_saturday,0,OPTIMAL
1449076,NC-E/I,sunday,x_1449076_NC-E/I_sunday,0,OPTIMAL
1449076,NC-E/I,thursday,x_1449076_NC-E/I_thursday,0,OPTIMAL
1449076,NC-E/I,tuesday,x_1449076_NC-E/I_tuesday,0,OPTIMAL
1449076,NC-E/I,wednesday,x_1449076_NC-E/I_wednesday,1,OPTIMAL
1449077,NC-E/I,friday,x_1449077_NC-E/I_friday,0,OPTIMAL
1449077,NC-E/I,monday,x_1449077_NC-E/I_monday,0,OPTIMAL
1449077,NC-E/I,saturday,x_1449077_NC-E/I_saturday,0,OPTIMAL
1449077,NC-E/I,sunday,x_1449077_NC-E/I_sunday,1,OPTIMAL
1449077,NC-E/I,thursday,x_1449077_NC-E/I_thursday,0,OPTIMAL
1449077,NC-E/I,tuesday,x_1449077_NC-E/I_tuesday,0,OPTIMAL
1449077,NC-E/I,wednesday,x_1449077_NC-E/I_wednesday,0,OPTIMAL
1449125,NC-LUBRICATOR,friday,x_1449125_NC-LUBRICATOR_friday,0,OPTIMAL
1449125,NC-LUBRICATOR,monday,x_1449125_NC-LUBRICATOR_monday,1,OPTIMAL
1449125,NC-LUBRICATOR,thursday,x_1449125_NC-LUBRICATOR_thursday,0,OPTIMAL
1449125,NC-LUBRICATOR,tuesday,x_1449125_NC-LUBRICATOR_tuesday,0,OPTIMAL
1449125,NC-LUBRICATOR,wednesday,x_1449125_NC-LUBRICATOR_wednesday,0,OPTIMAL
1449131,NC-MECHANIC EXE,friday,x_1449131_NC-MECHANIC EXE_friday,0,OPTIMAL
1449131,NC-MECHANIC EXE,monday,x_1449131_NC-MECHANIC EXE_monday,1,OPTIMAL
1449131,NC-MECHANIC EXE,thursday,x_1449131_NC-MECHANIC EXE_thursday,0,OPTIMAL
